"name","iso","year","estimate","rounded","indicator","value"
"Caucasus and Central Asia",NA,1989,"lower bound (80% UI)",TRUE,"mmr",70
"Caribbean",NA,1989,"lower bound (80% UI)",TRUE,"mmr",223
"Western Asia",NA,1989,"lower bound (80% UI)",TRUE,"mmr",134
"South-eastern Asia",NA,1989,"lower bound (80% UI)",TRUE,"mmr",292
"Eastern Asia",NA,1989,"lower bound (80% UI)",TRUE,"mmr",83
"Oceania",NA,1989,"lower bound (80% UI)",TRUE,"mmr",251
"World",NA,1989,"lower bound (80% UI)",FALSE,"matdeaths",506107.537028336
"Southern Asia",NA,1989,"lower bound (80% UI)",FALSE,"matdeaths",182639.548583023
"Other",NA,1989,"lower bound (80% UI)",FALSE,"matdeaths",3674.64916185758
"Northern Africa",NA,1989,"lower bound (80% UI)",FALSE,"matdeaths",5799.17859269367
"Sub-Saharan Africa",NA,1989,"lower bound (80% UI)",FALSE,"matdeaths",201289.850565786
"Latin America",NA,1989,"lower bound (80% UI)",FALSE,"matdeaths",13567.3666831822
"Caucasus and Central Asia",NA,1989,"lower bound (80% UI)",FALSE,"matdeaths",1351.83364342243
"Caribbean",NA,1989,"lower bound (80% UI)",FALSE,"matdeaths",1849.75223998812
"Western Asia",NA,1989,"lower bound (80% UI)",FALSE,"matdeaths",5604.84560212605
"South-eastern Asia",NA,1989,"lower bound (80% UI)",FALSE,"matdeaths",35390.6806094814
"Eastern Asia",NA,1989,"lower bound (80% UI)",FALSE,"matdeaths",23117.3166727668
"Oceania",NA,1989,"lower bound (80% UI)",FALSE,"matdeaths",493.277284103282
"World",NA,1989,"lower bound (80% UI)",TRUE,"matdeaths",506000
"Southern Asia",NA,1989,"lower bound (80% UI)",TRUE,"matdeaths",183000
"Other",NA,1989,"lower bound (80% UI)",TRUE,"matdeaths",3700
"Northern Africa",NA,1989,"lower bound (80% UI)",TRUE,"matdeaths",5800
"Sub-Saharan Africa",NA,1989,"lower bound (80% UI)",TRUE,"matdeaths",201000
"Latin America",NA,1989,"lower bound (80% UI)",TRUE,"matdeaths",14000
"Caucasus and Central Asia",NA,1989,"lower bound (80% UI)",TRUE,"matdeaths",1400
"Caribbean",NA,1989,"lower bound (80% UI)",TRUE,"matdeaths",1800
"Western Asia",NA,1989,"lower bound (80% UI)",TRUE,"matdeaths",5600
"South-eastern Asia",NA,1989,"lower bound (80% UI)",TRUE,"matdeaths",35000
"Eastern Asia",NA,1989,"lower bound (80% UI)",TRUE,"matdeaths",23000
"Oceania",NA,1989,"lower bound (80% UI)",TRUE,"matdeaths",490
"World",NA,1989,"lower bound (80% UI)",FALSE,"ltr_1per",75.0519216680571
"Southern Asia",NA,1989,"lower bound (80% UI)",FALSE,"ltr_1per",44.8288943790351
"Other",NA,1989,"lower bound (80% UI)",FALSE,"ltr_1per",2262.67209622528
"Northern Africa",NA,1989,"lower bound (80% UI)",FALSE,"ltr_1per",135.931490446894
"Sub-Saharan Africa",NA,1989,"lower bound (80% UI)",FALSE,"ltr_1per",17.4071813588103
"Latin America",NA,1989,"lower bound (80% UI)",FALSE,"ltr_1per",219.275324246094
"Caucasus and Central Asia",NA,1989,"lower bound (80% UI)",FALSE,"ltr_1per",343.624029434883
"Caribbean",NA,1989,"lower bound (80% UI)",FALSE,"ltr_1per",132.261927914214
"Western Asia",NA,1989,"lower bound (80% UI)",FALSE,"ltr_1per",147.830705538783
"South-eastern Asia",NA,1989,"lower bound (80% UI)",FALSE,"ltr_1per",92.1333298256116
"Eastern Asia",NA,1989,"lower bound (80% UI)",FALSE,"ltr_1per",409.063922165254
"Oceania",NA,1989,"lower bound (80% UI)",FALSE,"ltr_1per",82.9142610137405
"World",NA,1989,"lower bound (80% UI)",TRUE,"ltr_1per",75
"Southern Asia",NA,1989,"lower bound (80% UI)",TRUE,"ltr_1per",45
"Other",NA,1989,"lower bound (80% UI)",TRUE,"ltr_1per",2300
"Northern Africa",NA,1989,"lower bound (80% UI)",TRUE,"ltr_1per",140
"Sub-Saharan Africa",NA,1989,"lower bound (80% UI)",TRUE,"ltr_1per",17
"Latin America",NA,1989,"lower bound (80% UI)",TRUE,"ltr_1per",220
"Caucasus and Central Asia",NA,1989,"lower bound (80% UI)",TRUE,"ltr_1per",340
"Caribbean",NA,1989,"lower bound (80% UI)",TRUE,"ltr_1per",130
"Western Asia",NA,1989,"lower bound (80% UI)",TRUE,"ltr_1per",150
"South-eastern Asia",NA,1989,"lower bound (80% UI)",TRUE,"ltr_1per",92
"Eastern Asia",NA,1989,"lower bound (80% UI)",TRUE,"ltr_1per",410
"Oceania",NA,1989,"lower bound (80% UI)",TRUE,"ltr_1per",83
"World",NA,1990,"lower bound (80% UI)",FALSE,"mmr",358.966449107518
"Southern Asia",NA,1990,"lower bound (80% UI)",FALSE,"mmr",456.973543143804
"Other",NA,1990,"lower bound (80% UI)",FALSE,"mmr",22.233174999494
"Northern Africa",NA,1990,"lower bound (80% UI)",FALSE,"mmr",145.286167046114
"Sub-Saharan Africa",NA,1990,"lower bound (80% UI)",FALSE,"mmr",898.266558307823
"Latin America",NA,1990,"lower bound (80% UI)",FALSE,"mmr",118.362635871799
"Caucasus and Central Asia",NA,1990,"lower bound (80% UI)",FALSE,"mmr",65.1525730737794
"Caribbean",NA,1990,"lower bound (80% UI)",FALSE,"mmr",212.882252783236
"Western Asia",NA,1990,"lower bound (80% UI)",FALSE,"mmr",132.327861283083
"South-eastern Asia",NA,1990,"lower bound (80% UI)",FALSE,"mmr",276.967336010909
"Eastern Asia",NA,1990,"lower bound (80% UI)",FALSE,"mmr",79.0873792023754
"Oceania",NA,1990,"lower bound (80% UI)",FALSE,"mmr",241.668130709993
"World",NA,1990,"lower bound (80% UI)",TRUE,"mmr",359
"Southern Asia",NA,1990,"lower bound (80% UI)",TRUE,"mmr",457
"Other",NA,1990,"lower bound (80% UI)",TRUE,"mmr",22
"Northern Africa",NA,1990,"lower bound (80% UI)",TRUE,"mmr",145
"Sub-Saharan Africa",NA,1990,"lower bound (80% UI)",TRUE,"mmr",898
"Latin America",NA,1990,"lower bound (80% UI)",TRUE,"mmr",118
"Caucasus and Central Asia",NA,1990,"lower bound (80% UI)",TRUE,"mmr",65
"Caribbean",NA,1990,"lower bound (80% UI)",TRUE,"mmr",213
"Western Asia",NA,1990,"lower bound (80% UI)",TRUE,"mmr",132
"South-eastern Asia",NA,1990,"lower bound (80% UI)",TRUE,"mmr",277
"Eastern Asia",NA,1990,"lower bound (80% UI)",TRUE,"mmr",79
"Oceania",NA,1990,"lower bound (80% UI)",TRUE,"mmr",242
"World",NA,1990,"lower bound (80% UI)",FALSE,"matdeaths",495889.082258017
"Southern Asia",NA,1990,"lower bound (80% UI)",FALSE,"matdeaths",178618.149046499
"Other",NA,1990,"lower bound (80% UI)",FALSE,"matdeaths",3369.67778946331
"Northern Africa",NA,1990,"lower bound (80% UI)",FALSE,"matdeaths",5486.26137131526
"Sub-Saharan Africa",NA,1990,"lower bound (80% UI)",FALSE,"matdeaths",202860.764774025
"Latin America",NA,1990,"lower bound (80% UI)",FALSE,"matdeaths",13064.8180352221
"Caucasus and Central Asia",NA,1990,"lower bound (80% UI)",FALSE,"matdeaths",1251.57832264438
"Caribbean",NA,1990,"lower bound (80% UI)",FALSE,"matdeaths",1757.71554066798
"Western Asia",NA,1990,"lower bound (80% UI)",FALSE,"matdeaths",5553.08576760007
"South-eastern Asia",NA,1990,"lower bound (80% UI)",FALSE,"matdeaths",33458.9476275769
"Eastern Asia",NA,1990,"lower bound (80% UI)",FALSE,"matdeaths",21574.4612902874
"Oceania",NA,1990,"lower bound (80% UI)",FALSE,"matdeaths",482.637840522234
"World",NA,1990,"lower bound (80% UI)",TRUE,"matdeaths",496000
"Southern Asia",NA,1990,"lower bound (80% UI)",TRUE,"matdeaths",179000
"Other",NA,1990,"lower bound (80% UI)",TRUE,"matdeaths",3400
"Northern Africa",NA,1990,"lower bound (80% UI)",TRUE,"matdeaths",5500
"Sub-Saharan Africa",NA,1990,"lower bound (80% UI)",TRUE,"matdeaths",203000
"Latin America",NA,1990,"lower bound (80% UI)",TRUE,"matdeaths",13000
"Caucasus and Central Asia",NA,1990,"lower bound (80% UI)",TRUE,"matdeaths",1300
"Caribbean",NA,1990,"lower bound (80% UI)",TRUE,"matdeaths",1800
"Western Asia",NA,1990,"lower bound (80% UI)",TRUE,"matdeaths",5600
"South-eastern Asia",NA,1990,"lower bound (80% UI)",TRUE,"matdeaths",33000
"Eastern Asia",NA,1990,"lower bound (80% UI)",TRUE,"matdeaths",22000
"Oceania",NA,1990,"lower bound (80% UI)",TRUE,"matdeaths",480
"World",NA,1990,"lower bound (80% UI)",FALSE,"ltr_1per",78.1522509619212
"Southern Asia",NA,1990,"lower bound (80% UI)",FALSE,"ltr_1per",47.0053812194427
"Other",NA,1990,"lower bound (80% UI)",FALSE,"ltr_1per",2479.72987385408
"Northern Africa",NA,1990,"lower bound (80% UI)",FALSE,"ltr_1per",147.83577871133
"Sub-Saharan Africa",NA,1990,"lower bound (80% UI)",FALSE,"ltr_1per",17.8595549451328
"Latin America",NA,1990,"lower bound (80% UI)",FALSE,"ltr_1per",233.36091828365
"Caucasus and Central Asia",NA,1990,"lower bound (80% UI)",FALSE,"ltr_1per",376.281040153537
"Caribbean",NA,1990,"lower bound (80% UI)",FALSE,"ltr_1per",141.312672084107
"Western Asia",NA,1990,"lower bound (80% UI)",FALSE,"ltr_1per",153.728596573511
"South-eastern Asia",NA,1990,"lower bound (80% UI)",FALSE,"ltr_1per",99.9278224401256
"Eastern Asia",NA,1990,"lower bound (80% UI)",FALSE,"ltr_1per",447.195843800297
"Oceania",NA,1990,"lower bound (80% UI)",FALSE,"ltr_1per",87.0489452949094
"World",NA,1990,"lower bound (80% UI)",TRUE,"ltr_1per",78
"Southern Asia",NA,1990,"lower bound (80% UI)",TRUE,"ltr_1per",47
"Other",NA,1990,"lower bound (80% UI)",TRUE,"ltr_1per",2500
"Northern Africa",NA,1990,"lower bound (80% UI)",TRUE,"ltr_1per",150
"Sub-Saharan Africa",NA,1990,"lower bound (80% UI)",TRUE,"ltr_1per",18
"Latin America",NA,1990,"lower bound (80% UI)",TRUE,"ltr_1per",230
"Caucasus and Central Asia",NA,1990,"lower bound (80% UI)",TRUE,"ltr_1per",380
"Caribbean",NA,1990,"lower bound (80% UI)",TRUE,"ltr_1per",140
"Western Asia",NA,1990,"lower bound (80% UI)",TRUE,"ltr_1per",150
"South-eastern Asia",NA,1990,"lower bound (80% UI)",TRUE,"ltr_1per",100
"Eastern Asia",NA,1990,"lower bound (80% UI)",TRUE,"ltr_1per",450
"Oceania",NA,1990,"lower bound (80% UI)",TRUE,"ltr_1per",87
"World",NA,1991,"lower bound (80% UI)",FALSE,"mmr",356.079354217936
"Southern Asia",NA,1991,"lower bound (80% UI)",FALSE,"mmr",447.096606397502
"Other",NA,1991,"lower bound (80% UI)",FALSE,"mmr",21.2809230225084
"Northern Africa",NA,1991,"lower bound (80% UI)",FALSE,"mmr",140.161256187369
"Sub-Saharan Africa",NA,1991,"lower bound (80% UI)",FALSE,"mmr",890.363304753034
"Latin America",NA,1991,"lower bound (80% UI)",FALSE,"mmr",115.703017930636
"Caucasus and Central Asia",NA,1991,"lower bound (80% UI)",FALSE,"mmr",64.2663044854859
"Caribbean",NA,1991,"lower bound (80% UI)",FALSE,"mmr",211.806578284101
"Western Asia",NA,1991,"lower bound (80% UI)",FALSE,"mmr",129.873185243836
"South-eastern Asia",NA,1991,"lower bound (80% UI)",FALSE,"mmr",260.130330926779
"Eastern Asia",NA,1991,"lower bound (80% UI)",FALSE,"mmr",75.506259165726
"Oceania",NA,1991,"lower bound (80% UI)",FALSE,"mmr",230.050185646324
"World",NA,1991,"lower bound (80% UI)",TRUE,"mmr",356
"Southern Asia",NA,1991,"lower bound (80% UI)",TRUE,"mmr",447
"Other",NA,1991,"lower bound (80% UI)",TRUE,"mmr",21
"Northern Africa",NA,1991,"lower bound (80% UI)",TRUE,"mmr",140
"Sub-Saharan Africa",NA,1991,"lower bound (80% UI)",TRUE,"mmr",890
"Latin America",NA,1991,"lower bound (80% UI)",TRUE,"mmr",116
"Caucasus and Central Asia",NA,1991,"lower bound (80% UI)",TRUE,"mmr",64
"Caribbean",NA,1991,"lower bound (80% UI)",TRUE,"mmr",212
"Western Asia",NA,1991,"lower bound (80% UI)",TRUE,"mmr",130
"South-eastern Asia",NA,1991,"lower bound (80% UI)",TRUE,"mmr",260
"Eastern Asia",NA,1991,"lower bound (80% UI)",TRUE,"mmr",76
"Oceania",NA,1991,"lower bound (80% UI)",TRUE,"mmr",230
"World",NA,1991,"lower bound (80% UI)",FALSE,"matdeaths",488254.58974701
"Southern Asia",NA,1991,"lower bound (80% UI)",FALSE,"matdeaths",174895.411445353
"Other",NA,1991,"lower bound (80% UI)",FALSE,"matdeaths",3166.00845923385
"Northern Africa",NA,1991,"lower bound (80% UI)",FALSE,"matdeaths",5197.00978430765
"Sub-Saharan Africa",NA,1991,"lower bound (80% UI)",FALSE,"matdeaths",205304.912326296
"Latin America",NA,1991,"lower bound (80% UI)",FALSE,"matdeaths",12753.0087861091
"Caucasus and Central Asia",NA,1991,"lower bound (80% UI)",FALSE,"matdeaths",1213.78933819779
"Caribbean",NA,1991,"lower bound (80% UI)",FALSE,"matdeaths",1738.94471610717
"Western Asia",NA,1991,"lower bound (80% UI)",FALSE,"matdeaths",5490.40059476985
"South-eastern Asia",NA,1991,"lower bound (80% UI)",FALSE,"matdeaths",31329.7796978176
"Eastern Asia",NA,1991,"lower bound (80% UI)",FALSE,"matdeaths",19745.5595326065
"Oceania",NA,1991,"lower bound (80% UI)",FALSE,"matdeaths",468.736455261811
"World",NA,1991,"lower bound (80% UI)",TRUE,"matdeaths",488000
"Southern Asia",NA,1991,"lower bound (80% UI)",TRUE,"matdeaths",175000
"Other",NA,1991,"lower bound (80% UI)",TRUE,"matdeaths",3200
"Northern Africa",NA,1991,"lower bound (80% UI)",TRUE,"matdeaths",5200
"Sub-Saharan Africa",NA,1991,"lower bound (80% UI)",TRUE,"matdeaths",205000
"Latin America",NA,1991,"lower bound (80% UI)",TRUE,"matdeaths",13000
"Caucasus and Central Asia",NA,1991,"lower bound (80% UI)",TRUE,"matdeaths",1200
"Caribbean",NA,1991,"lower bound (80% UI)",TRUE,"matdeaths",1700
"Western Asia",NA,1991,"lower bound (80% UI)",TRUE,"matdeaths",5500
"South-eastern Asia",NA,1991,"lower bound (80% UI)",TRUE,"matdeaths",31000
"Eastern Asia",NA,1991,"lower bound (80% UI)",TRUE,"matdeaths",20000
"Oceania",NA,1991,"lower bound (80% UI)",TRUE,"matdeaths",470
"World",NA,1991,"lower bound (80% UI)",FALSE,"ltr_1per",80.8639955932776
"Southern Asia",NA,1991,"lower bound (80% UI)",FALSE,"ltr_1per",49.1949247615186
"Other",NA,1991,"lower bound (80% UI)",FALSE,"ltr_1per",2655.63205301925
"Northern Africa",NA,1991,"lower bound (80% UI)",FALSE,"ltr_1per",160.45100003244
"Sub-Saharan Africa",NA,1991,"lower bound (80% UI)",FALSE,"ltr_1per",18.188485476629
"Latin America",NA,1991,"lower bound (80% UI)",FALSE,"ltr_1per",245.080576414015
"Caucasus and Central Asia",NA,1991,"lower bound (80% UI)",FALSE,"ltr_1per",393.0952705491
"Caribbean",NA,1991,"lower bound (80% UI)",FALSE,"ltr_1per",145.117041747065
"Western Asia",NA,1991,"lower bound (80% UI)",FALSE,"ltr_1per",160.874284735549
"South-eastern Asia",NA,1991,"lower bound (80% UI)",FALSE,"ltr_1per",109.317349169969
"Eastern Asia",NA,1991,"lower bound (80% UI)",FALSE,"ltr_1per",495.534728556555
"Oceania",NA,1991,"lower bound (80% UI)",FALSE,"ltr_1per",92.0840769144749
"World",NA,1991,"lower bound (80% UI)",TRUE,"ltr_1per",81
"Southern Asia",NA,1991,"lower bound (80% UI)",TRUE,"ltr_1per",49
"Other",NA,1991,"lower bound (80% UI)",TRUE,"ltr_1per",2700
"Northern Africa",NA,1991,"lower bound (80% UI)",TRUE,"ltr_1per",160
"Sub-Saharan Africa",NA,1991,"lower bound (80% UI)",TRUE,"ltr_1per",18
"Latin America",NA,1991,"lower bound (80% UI)",TRUE,"ltr_1per",250
"Caucasus and Central Asia",NA,1991,"lower bound (80% UI)",TRUE,"ltr_1per",390
"Caribbean",NA,1991,"lower bound (80% UI)",TRUE,"ltr_1per",150
"Western Asia",NA,1991,"lower bound (80% UI)",TRUE,"ltr_1per",160
"South-eastern Asia",NA,1991,"lower bound (80% UI)",TRUE,"ltr_1per",110
"Eastern Asia",NA,1991,"lower bound (80% UI)",TRUE,"ltr_1per",500
"Oceania",NA,1991,"lower bound (80% UI)",TRUE,"ltr_1per",92
"World",NA,1992,"lower bound (80% UI)",FALSE,"mmr",354.117043070809
"Southern Asia",NA,1992,"lower bound (80% UI)",FALSE,"mmr",436.333371383662
"Other",NA,1992,"lower bound (80% UI)",FALSE,"mmr",20.9082446569934
"Northern Africa",NA,1992,"lower bound (80% UI)",FALSE,"mmr",135.899090378529
"Sub-Saharan Africa",NA,1992,"lower bound (80% UI)",FALSE,"mmr",881.783756329122
"Latin America",NA,1992,"lower bound (80% UI)",FALSE,"mmr",112.617228942242
"Caucasus and Central Asia",NA,1992,"lower bound (80% UI)",FALSE,"mmr",64.8852770168001
"Caribbean",NA,1992,"lower bound (80% UI)",FALSE,"mmr",206.379791089193
"Western Asia",NA,1992,"lower bound (80% UI)",FALSE,"mmr",127.52000031321
"South-eastern Asia",NA,1992,"lower bound (80% UI)",FALSE,"mmr",249.362307562694
"Eastern Asia",NA,1992,"lower bound (80% UI)",FALSE,"mmr",71.9683751958025
"Oceania",NA,1992,"lower bound (80% UI)",FALSE,"mmr",219.358644908809
"World",NA,1992,"lower bound (80% UI)",TRUE,"mmr",354
"Southern Asia",NA,1992,"lower bound (80% UI)",TRUE,"mmr",436
"Other",NA,1992,"lower bound (80% UI)",TRUE,"mmr",21
"Northern Africa",NA,1992,"lower bound (80% UI)",TRUE,"mmr",136
"Sub-Saharan Africa",NA,1992,"lower bound (80% UI)",TRUE,"mmr",882
"Latin America",NA,1992,"lower bound (80% UI)",TRUE,"mmr",113
"Caucasus and Central Asia",NA,1992,"lower bound (80% UI)",TRUE,"mmr",65
"Caribbean",NA,1992,"lower bound (80% UI)",TRUE,"mmr",206
"Western Asia",NA,1992,"lower bound (80% UI)",TRUE,"mmr",128
"South-eastern Asia",NA,1992,"lower bound (80% UI)",TRUE,"mmr",249
"Eastern Asia",NA,1992,"lower bound (80% UI)",TRUE,"mmr",72
"Oceania",NA,1992,"lower bound (80% UI)",TRUE,"mmr",219
"World",NA,1992,"lower bound (80% UI)",FALSE,"matdeaths",480881.071706999
"Southern Asia",NA,1992,"lower bound (80% UI)",FALSE,"matdeaths",170763.628938061
"Other",NA,1992,"lower bound (80% UI)",FALSE,"matdeaths",3049.64499421963
"Northern Africa",NA,1992,"lower bound (80% UI)",FALSE,"matdeaths",4934.06653051879
"Sub-Saharan Africa",NA,1992,"lower bound (80% UI)",FALSE,"matdeaths",207612.890366707
"Latin America",NA,1992,"lower bound (80% UI)",FALSE,"matdeaths",12403.1525658237
"Caucasus and Central Asia",NA,1992,"lower bound (80% UI)",FALSE,"matdeaths",1195.8622583832
"Caribbean",NA,1992,"lower bound (80% UI)",FALSE,"matdeaths",1683.38010577513
"Western Asia",NA,1992,"lower bound (80% UI)",FALSE,"matdeaths",5433.21914934487
"South-eastern Asia",NA,1992,"lower bound (80% UI)",FALSE,"matdeaths",29888.7881169183
"Eastern Asia",NA,1992,"lower bound (80% UI)",FALSE,"matdeaths",17828.5420678994
"Oceania",NA,1992,"lower bound (80% UI)",FALSE,"matdeaths",456.726634564631
"World",NA,1992,"lower bound (80% UI)",TRUE,"matdeaths",481000
"Southern Asia",NA,1992,"lower bound (80% UI)",TRUE,"matdeaths",171000
"Other",NA,1992,"lower bound (80% UI)",TRUE,"matdeaths",3000
"Northern Africa",NA,1992,"lower bound (80% UI)",TRUE,"matdeaths",4900
"Sub-Saharan Africa",NA,1992,"lower bound (80% UI)",TRUE,"matdeaths",208000
"Latin America",NA,1992,"lower bound (80% UI)",TRUE,"matdeaths",12000
"Caucasus and Central Asia",NA,1992,"lower bound (80% UI)",TRUE,"matdeaths",1200
"Caribbean",NA,1992,"lower bound (80% UI)",TRUE,"matdeaths",1700
"Western Asia",NA,1992,"lower bound (80% UI)",TRUE,"matdeaths",5400
"South-eastern Asia",NA,1992,"lower bound (80% UI)",TRUE,"matdeaths",30000
"Eastern Asia",NA,1992,"lower bound (80% UI)",TRUE,"matdeaths",18000
"Oceania",NA,1992,"lower bound (80% UI)",TRUE,"matdeaths",460
"World",NA,1992,"lower bound (80% UI)",FALSE,"ltr_1per",83.642912348806
"Southern Asia",NA,1992,"lower bound (80% UI)",FALSE,"ltr_1per",51.4923454134842
"Other",NA,1992,"lower bound (80% UI)",FALSE,"ltr_1per",2776.18819543406
"Northern Africa",NA,1992,"lower bound (80% UI)",FALSE,"ltr_1per",173.922456740273
"Sub-Saharan Africa",NA,1992,"lower bound (80% UI)",FALSE,"ltr_1per",18.5750587558815
"Latin America",NA,1992,"lower bound (80% UI)",FALSE,"ltr_1per",258.355985656374
"Caucasus and Central Asia",NA,1992,"lower bound (80% UI)",FALSE,"ltr_1per",405.71369395061
"Caribbean",NA,1992,"lower bound (80% UI)",FALSE,"ltr_1per",151.896160366444
"Western Asia",NA,1992,"lower bound (80% UI)",FALSE,"ltr_1per",167.395083591266
"South-eastern Asia",NA,1992,"lower bound (80% UI)",FALSE,"ltr_1per",117.285637364729
"Eastern Asia",NA,1992,"lower bound (80% UI)",FALSE,"ltr_1per",557.066915243676
"Oceania",NA,1992,"lower bound (80% UI)",FALSE,"ltr_1per",96.9347286583376
"World",NA,1992,"lower bound (80% UI)",TRUE,"ltr_1per",84
"Southern Asia",NA,1992,"lower bound (80% UI)",TRUE,"ltr_1per",51
"Other",NA,1992,"lower bound (80% UI)",TRUE,"ltr_1per",2800
"Northern Africa",NA,1992,"lower bound (80% UI)",TRUE,"ltr_1per",170
"Sub-Saharan Africa",NA,1992,"lower bound (80% UI)",TRUE,"ltr_1per",19
"Latin America",NA,1992,"lower bound (80% UI)",TRUE,"ltr_1per",260
"Caucasus and Central Asia",NA,1992,"lower bound (80% UI)",TRUE,"ltr_1per",410
"Caribbean",NA,1992,"lower bound (80% UI)",TRUE,"ltr_1per",150
"Western Asia",NA,1992,"lower bound (80% UI)",TRUE,"ltr_1per",170
"South-eastern Asia",NA,1992,"lower bound (80% UI)",TRUE,"ltr_1per",120
"Eastern Asia",NA,1992,"lower bound (80% UI)",TRUE,"ltr_1per",560
"Oceania",NA,1992,"lower bound (80% UI)",TRUE,"ltr_1per",97
"World",NA,1993,"lower bound (80% UI)",FALSE,"mmr",353.033920371828
"Southern Asia",NA,1993,"lower bound (80% UI)",FALSE,"mmr",426.479641304628
"Other",NA,1993,"lower bound (80% UI)",FALSE,"mmr",21.6500708461137
"Northern Africa",NA,1993,"lower bound (80% UI)",FALSE,"mmr",131.895619630466
"Sub-Saharan Africa",NA,1993,"lower bound (80% UI)",FALSE,"mmr",875.69578357708
"Latin America",NA,1993,"lower bound (80% UI)",FALSE,"mmr",110.075485197426
"Caucasus and Central Asia",NA,1993,"lower bound (80% UI)",FALSE,"mmr",69.6888354674137
"Caribbean",NA,1993,"lower bound (80% UI)",FALSE,"mmr",206.900182280903
"Western Asia",NA,1993,"lower bound (80% UI)",FALSE,"mmr",125.654854350085
"South-eastern Asia",NA,1993,"lower bound (80% UI)",FALSE,"mmr",236.61582113289
"Eastern Asia",NA,1993,"lower bound (80% UI)",FALSE,"mmr",68.0396227650563
"Oceania",NA,1993,"lower bound (80% UI)",FALSE,"mmr",208.428681153857
"World",NA,1993,"lower bound (80% UI)",TRUE,"mmr",353
